0.7325231	2.1223855	1
-13.150818	33.42199	1
-0.6131471	-1.4640144	1
-0.20251207	0.16294825	3
3.4202127	6.408259	1
-4.4898148	-5.1708736	1
-0.63826907	-0.9642874	1
-0.6642799	0.9987603	1
-0.9823345	-0.81573665	2
-0.59676546	0.20355994	4
-0.48307166	0.52774465	1
-1.4259084	-0.5327517	3
-0.3086223	0.37026587	2
3.578289	-4.1779976	2
-0.7741364	-0.5117425	2
-3.6766968	0.5138755	5
-0.46758914	-0.0897553	8
-0.17354572	-0.10821433	3
1.2552471	2.5121775	2
0.4244485	-1.6359992	1
-1.107683	-1.9629517	1
-1.3644664	2.9150867	1
-0.5028615	0.44437766	2
0.5854329	-1.6001503	2
0.87999123	2.0468946	2
-2.5225813	-3.2820961	1
-0.86126	-0.40399262	3
5.49207	9.984425	1
-1.1738968	1.1557505	2
-0.61739755	-0.16570783	7
-0.5000206	-0.9228082	2
-0.6954741	0.9184458	2
-0.7447511	-0.7380316	1
4.037586	-11.152696	1
-0.20441672	-0.124437794	3
-12.868271	-25.798624	1
5.868576	15.235447	1
-2.2698934	-0.5949087	3
-1.0204109	1.6112473	1
-1.1339366	0.6898194	2
-0.2278579	0.11348705	2
-6.384591	-3.6673646	2
-0.3124501	0.17655668	3
0.63079953	1.799614	1
0.7219219	2.135898	1
-0.6417403	-0.5672344	2
-1.4918703	-2.1941562	1
-0.28608257	-0.07217562	9
-1.633297	1.476265	2
0.6312914	-1.6134887	3
0.29692388	-1.1510491	2
-0.79383713	-1.0160075	1
3.673804	-4.436146	2
-1.3740947	-1.6707739	1
-0.51428586	0.67174643	2
-0.883094	1.7516673	1
-5.3940315	5.806535	1
-3.9012427	6.117075	1
2.9836113	-5.4847045	1
-0.7350751	1.2525291	1
5.113598	-13.969632	1
-0.6308744	0.40878987	3
-1.6543734	2.7776523	1
-2.045807	-6.3097095	1
0.85966945	2.124108	2
-0.63671625	1.0499212	1
-0.58531916	-0.88267416	2
-0.2953838	0.34924865	2
2.086619	4.7640843	1
0.8087607	2.5208807	1
-0.6457834	0.8961066	1
-1.5740469	1.5948603	2
0.4756025	-1.6858137	1
-0.5789879	0.7141697	2
-0.3345375	0.31095955	2
-1.4975705	-2.977861	1
-0.38774544	-0.44247133	2
-0.97363096	-1.3713623	1
-0.5159953	-0.43283975	3
-0.7023156	0.368563	3
-0.7560363	1.5378816	1
-0.49676195	-0.54099256	2
-0.5927237	0.090319514	9
-0.9392495	1.1380124	1
-1.7869351	-4.049286	1
-1.2034142	-0.95346856	2
-0.57781357	-1.5201596	1
-0.5023534	0.7543359	2
-0.546223	0.29928607	3
-7.5679865	-13.436984	1
-4.447714	-9.059898	1
-1.6872259	-2.7490988	1
0.8772805	-2.7129683	1
7.211109	17.410528	1
-0.33935073	0.22208616	4
-2.462107	3.667538	1
-1.5384368	-2.4429917	1
-2.6196933	2.2452116	2
1.6118386	3.3368735	1
-0.33302635	-0.39707053	2
-0.2556799	-0.060560167	9
0.8419546	2.7720075	1
-0.20570637	-0.17239936	2
-0.6605425	0.6893037	1
-0.63091445	0.5232516	2
-0.5176774	0.15982443	5
-0.53596836	0.60530466	2
-0.5501026	-0.27783215	3
-1.1771474	1.5412488	1
-0.30925772	-0.06386462	9
-6.129866	-5.643647	1
-2.1039665	1.6060581	2
-2.1087558	1.9024351	2
0.6472739	1.7493708	2
-1.5514915	0.6722517	3
-0.2941671	0.19449762	3
-0.7538848	0.8259533	2
0.48908514	1.4999586	2
-3.0102317	2.3639803	2
0.510865	1.4819062	2
-0.34509063	-0.4414178	1
-6.893238	6.6761703	1
-3.858511	0.70938206	3
-6.701542	-10.935836	1
-7.490923	-9.937984	1
